uuid	hubmap_id	status	is_protected	data_type	group_name	number_of_uuids
3b3f5daa672e3cd0106b368a43ff3354	HBM657.XWQQ.636	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
01a34636e8eeb3a842d912c80a6d0902	HBM373.FZMG.625	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
27b0957d7c43322c272882937c0b94ea	HBM379.PCLL.836	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
f7ca614f1282fa4e461f855dced982b8	HBM373.VTNH.683	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
3f62a59458e0e45bfbac3af284d6a2bd	HBM879.DFQN.248	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
8c4027a8eb765d6c27f2f08e718e830a	HBM638.CDHV.585	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
e79b021fd60b54850cbb5bf45da1b7f5	HBM477.KVFD.827	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
c7792716bfc42c5eae0fb4e63392523d	HBM545.QLKW.543	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
ceffeb49ca259e17abfc828aff56390c	HBM247.JTNN.859	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
d0da20a749142b837cb88e665721211d	HBM599.CXNC.464	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
2e6c312200bea94f832c966850c97e18	HBM322.TNGF.859	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
d0d78e336b44bdd16c16bddb646de88e	HBM745.GCNN.553	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
4f20058fbdca73ddbf8a0fe4e7553fca	HBM439.LWSZ.467	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
73f3863fe703f4d303809907d474ec90	HBM346.LSFW.324	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
6fe00b07bb06a5bfbb5ed72932606ec3	HBM569.FMVR.429	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
a7c8b90ce69d5f4af3bb69d1c4d88141	HBM892.VLVC.242	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
02a6e7da940786a38256900fab831423	HBM399.GZRJ.726	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
0c36dd5c4e727cfd2efd806138268731	HBM487.WJST.938	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
d5dd96696e53ff1c1f8df8b421531d87	HBM354.FMKQ.822	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
986c769e5fe01c550b75e461a4fe8891	HBM958.VZLG.297	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
c229933621ef4017e2e6d5352e1f40f0	HBM324.MKDC.693	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	
568112d77af9a5a82cf4f4a4195fd3cc	HBM433.GBLD.944	Published	True	Slide-seq	Broad Institute RTI	
21cfe0f6c3368b06237716a6b48f5825	HBM554.DHLV.735	Published	True	Slide-seq	Broad Institute RTI	
1e9014699d8452a281588dc4d2515d1a	HBM337.GJHZ.665	Published	True	Slide-seq	Broad Institute RTI	
9666a870c6824d1c9493fbf78b607aa3	HBM497.FKCS.478	Published	True	Slide-seq	Broad Institute RTI	
490f1116f9f13ad4c26f07cad8011553	HBM272.KQDJ.873	Published	True	Slide-seq	Broad Institute RTI	
410d5aa19fb98abaef973a280894b31a	HBM684.XVPK.336	Published	True	Slide-seq	Broad Institute RTI	
9afff9845dc1be5b76850ae6a4d22027	HBM896.WHQZ.399	Published	True	Slide-seq	Broad Institute RTI	
d9b43585124c9872131c951a815d2ab1	HBM489.LPCX.978	Published	True	Slide-seq	Broad Institute RTI	
12cc2c41d0669ab1067a0c1f52c06144	HBM847.GZGD.668	Published	True	Slide-seq	Broad Institute RTI	
004f4b7e41ca0a6733e64792a3126513	HBM427.RVVD.276	Published	True	Slide-seq	Broad Institute RTI	
c50093802e7d31ff8c884440d95a5271	HBM336.GKJN.639	Published	True	Slide-seq	Broad Institute RTI	
b3d907a4b8a19e79fe095410bdee30ea	HBM488.GXLS.689	Published	True	Slide-seq	Broad Institute RTI	
5375b8c6a773017052517bfdc0e042cc	HBM832.WWZH.575	Published	True	Slide-seq	Broad Institute RTI	
357c2f00be8e423df10bb2f8c33acfc6	HBM754.SJMP.486	Published	True	Slide-seq	Broad Institute RTI	
4e5fa1b5fb6554e9e91d56750716d731	HBM586.QXWD.492	Published	True	Slide-seq	Broad Institute RTI	
78921a68236f92d654904844051dd4bb	HBM874.WGDB.764	Published	True	Slide-seq	Broad Institute RTI	
335b1b3960f1c82a357fa265fc427c64	HBM797.HSMJ.596	Published	True	Slide-seq	Broad Institute RTI	
8202c422e936074aae7c47f5549f7e39	HBM346.CSWK.388	Published	True	Slide-seq	Broad Institute RTI	
cf31f5390569737fc1a85a57752eff67	HBM956.NKKJ.646	Published	True	Slide-seq	Broad Institute RTI	
a92aab96145d181dafcd9039c5255737	HBM387.KXLD.867	Published	True	Slide-seq	Broad Institute RTI	
b5387a565365d5e943d444917f8c9661	HBM246.PZPG.573	Published	True	Slide-seq	Broad Institute RTI	
49da1b0446f9d2533f7c74b7b1ec6754	HBM499.GPFC.894	Published	True	Slide-seq	Broad Institute RTI	
f7fc9881f65e874c6d0683112bd27a74	HBM537.VLPL.734	Published	True	Slide-seq	Broad Institute RTI	
77c4620cac87b7b943402744899270b8	HBM258.RBCM.393	Published	True	Slide-seq	Broad Institute RTI	
a2ed51760e451afe1293754f62c00733	HBM364.JRNL.422	Published	True	Slide-seq	Broad Institute RTI	
181acc92a66264127a0c2696c3f91875	HBM929.QBMH.668	Published	True	Slide-seq	Broad Institute RTI	
4588adc063de83b1d8e487ebc300f87c	HBM226.QHVG.797	Published	True	Slide-seq	Broad Institute RTI	
74c2dc4a46ea54e64287d80d04d15959	HBM973.XRLR.365	Published	True	Slide-seq	Broad Institute RTI	
e1e4148e3951bc35222790dc1352f01c	HBM699.CHMK.457	Published	True	Slide-seq	Broad Institute RTI	
2fc79a0ddab0e95d5935b3234f5cf372	HBM543.DWSW.978	Published	True	Slide-seq	Broad Institute RTI	
d3e8350bdcc7a5851deb22045c3af31a	HBM348.FXGT.728	Published	True	Slide-seq	Broad Institute RTI	
69b3d856a476114c1819287d0d688387	HBM969.VBPS.239	Published	True	Slide-seq	Broad Institute RTI	
7654bacb99511aaaa669bf4e623b5baf	HBM876.NMKV.392	Published	True	Slide-seq	Broad Institute RTI	
81090ae60d3b903dfb5b3e6f461dc96c	HBM786.LZQZ.242	Published	True	Slide-seq	Broad Institute RTI	
5f7d905113c9a136104e55d7298b2eea	HBM464.KHSK.927	Published	True	Slide-seq	Broad Institute RTI	
2f760ca9404f7409746e74594d1807b5	HBM247.GGHT.658	Published	True	Slide-seq	Broad Institute RTI	
49c9f0e6a142a12553afaa3dd1ac6aa9	HBM237.KGFH.483	Published	True	Slide-seq	Broad Institute RTI	
d83c1b1f194bfd33a8f0110e1b9e8ab9	HBM277.WQXZ.332	Published	False	TMT-LC-MS	Stanford TMC	
d7fa7f03af4d8ee669d57c57209393bb	HBM477.MNQW.845	Published	False	TMT-LC-MS	Stanford TMC	
517539cee7b8ea5909150998f5486a17	HBM653.SPBN.555	Published	True	WGS	Stanford TMC	
71256e28c1393f391385a21ab14f78f6	HBM233.GVDL.962	Published	True	WGS	Stanford TMC	
ae48077b3dad3d05960a7b9c0fd839e8	HBM522.WKQN.772	Published	True	WGS	Stanford TMC	
e7a783ee9f03856a9d214625e66bf06d	HBM368.BMZL.342	Published	True	WGS	Stanford TMC	
5c9b7babf1f5e461efa9499115c310a9	HBM725.ZXDG.482	Published	True	WGS	Stanford TMC	
d6a5239b41706a869f07d9e9cdd6ffa4	HBM596.PZBR.726	Published	True	WGS	Stanford TMC	
a26599854b9cd9b89366513db25c0b7c	HBM398.JXVV.636	Published	True	WGS	Stanford TMC	
3acdb3ed962b2087fbe325514b098101	HBM534.XNJK.939	Published	True	WGS	Stanford TMC	
82150e010787314cb260d19a271c6a1a	HBM669.FBKC.238	Published	True	WGS	Stanford TMC	
63495a0c6f833359218e7c7f991746ab	HBM999.NRRQ.328	Published	True	WGS	Stanford TMC	
e98c4c802f823ffa1b49b6f8698320ef	HBM438.NJKG.575	Published	True	WGS	Stanford TMC	
d9d4762c8639fe76553c81ce159b3e45	HBM254.SXCB.872	Published	True	WGS	Stanford TMC	
0186092a96f773bafb62721eb4399c6b	HBM577.NRCL.952	Published	True	WGS	Stanford TMC	
c3fa09a6a84e40730bb3948ea733b3e9	HBM393.DSCC.392	Published	True	WGS	Stanford TMC	
d859a8c563558b7db0b73c6170ad84fd	HBM893.LCWM.423	Published	True	WGS	Stanford TMC	
166ea9ac6dbfa53966c60176b92d35ca	HBM243.QRKL.558	Published	True	WGS	Stanford TMC	
0b10c4d5df6cb25fa12a67f7e72580ab	HBM848.VLZL.329	Published	True	WGS	Stanford TMC	
b6ca91549e0e78caeb56201a88469efb	HBM322.RKXM.874	Published	False	LC-MS	Stanford TMC	
523965a112c67320c13745524daf49bf	HBM662.GPFP.539	Published	False	LC-MS	Stanford TMC	
a623ff25be3a93a7c0359b4d5e24a599	HBM657.XWTH.877	Published	False	LC-MS	Stanford TMC	
7f9f50e179d33f10461676e957b32d4f	HBM436.VWQC.266	Published	False	LC-MS	Stanford TMC	
93a7f14138e7da424eee938e1f0f00d8	HBM545.BLFV.957	Published	False	LC-MS	Stanford TMC	
78c3b443b34f58b6814d7e42cf79ffb0	HBM833.MJCB.275	Published	False	LC-MS	Stanford TMC	
9e05a10aada2453e65d31cb15d1fc8a0	HBM964.SWGQ.824	Published	False	LC-MS	Stanford TMC	
02bb10b41609c23409b77be427e4dc45	HBM247.RNRR.586	Published	False	LC-MS	Stanford TMC	
6b0c3cc833e16488c5fe51ec2adbef17	HBM793.VCPJ.246	Published	False	LC-MS	Stanford TMC	
b449bd94ba1498ba8501d419eb985f51	HBM786.DFVF.754	Published	False	LC-MS	Stanford TMC	
5ce0c7057fc4368eb4e702533ca12d22	HBM363.HBGD.568	Published	False	LC-MS	Stanford TMC	
70a7c1ca60b687b780de65f155a14cce	HBM472.RGBR.794	Published	False	LC-MS	Stanford TMC	
acf990fda01d0779884c62ce921a7494	HBM528.JBWT.682	Published	False	LC-MS	Stanford TMC	
5192f045867ce517d4c2d98b4d6288ee	HBM693.GQNV.772	Published	False	LC-MS	Stanford TMC	
688efaab879cf2a0566d1d1fe2ca663a	HBM875.HTJL.927	Published	False	LC-MS	Stanford TMC	
78995cc692cd03dbefc0c9bd54551c1b	HBM268.XTHS.738	Published	False	LC-MS	Stanford TMC	
13fe014db62885655da9fa80535f6e64	HBM447.RHLH.225	Published	False	LC-MS	Stanford TMC	
dba94653e55bd0bee91458f5069e5854	HBM522.KSXQ.785	Published	False	LC-MS	Stanford TMC	
400557a6eaa81a53f225099d591044a7	HBM678.RQXR.362	Published	False	LC-MS	Stanford TMC	
1d266e247805145bc11d18723921d243	HBM476.KPZR.337	Published	False	LC-MS	Stanford TMC	
5b6a0834ae89df3ddc5a09d28dcd2226	HBM767.KLJT.878	Published	False	LC-MS	Stanford TMC	
86c5f68ae891b72357791a0de0a3308a	HBM384.KHNQ.598	Published	False	LC-MS	Stanford TMC	
8ce03670137bd0f4e11fc66295254ccd	HBM585.HDBX.937	Published	False	LC-MS	Stanford TMC	
189175f177efe332555ccae3f6268249	HBM887.VLVK.246	Published	False	LC-MS	Stanford TMC	
d973a70493040d827b48c0507e8583d9	HBM582.WMNG.697	Published	False	LC-MS	Stanford TMC	
24ae71286797caf4cafb34107ca59c69	HBM458.HGWZ.997	Published	False	LC-MS	Stanford TMC	
d66100e0c60a2006149a7ae25ceb9976	HBM587.SCQP.845	Published	False	LC-MS	Stanford TMC	
021da50cc5ac86fa2f8e922c9057cff4	HBM895.DDXX.282	Published	False	LC-MS	Stanford TMC	
57f5dac52b0f95c95d231092678fe3f2	HBM427.ZHQM.724	Published	False	LC-MS	Stanford TMC	
b3f41a275f19a0ab14ecfedd6e36e8d4	HBM472.JBTD.782	Published	False	LC-MS	Stanford TMC	
9b0f3151cf989d11800680eab120541a	HBM935.SFGK.683	Published	False	LC-MS	Stanford TMC	
b3cd200b6f7a9061e8b7bd6042d63bd3	HBM947.XPXC.788	Published	False	LC-MS	Stanford TMC	
d83c1b1f194bfd33a8f0110e1b9e8ab9	HBM277.WQXZ.332	Published	False	TMT-LC-MS	Stanford TMC	
d7fa7f03af4d8ee669d57c57209393bb	HBM477.MNQW.845	Published	False	TMT-LC-MS	Stanford TMC	
5b77e41cae48f02ba8bc358795a078b4	HBM264.LNQW.373	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
ab27f3bda035e68b6df9edd84a860d9b	HBM234.FFHQ.425	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
36cfbc4e95abbfa9c43ccbc7d9951950	HBM344.HKXT.423	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
96cf9f5d33a48e7e61e1ee00ad282b8a	HBM952.RNFS.983	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
9e9ccb2dd633440df0b8ec966f28edb6	HBM787.FMCW.347	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
2c00130ea77e93aaaf7362b566bc454e	HBM355.VDXT.245	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
b699132d500b27addfe1349729129121	HBM668.JLFW.397	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
e97f07695e7c14e25caea0ebf54870c7	HBM938.FRHG.524	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
9d5698266ed4f019a7dbe5dae224a293	HBM449.SKWJ.362	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
e075fde11ad2d20a7e164744001a40ab	HBM829.WPMT.279	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
15ec310a304e1d4891cd33f4bc4cb197	HBM726.VXBQ.393	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
9c4fa632bd097331cd36cdee6af3882f	HBM435.MKRV.485	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
1789590e753b67b472fd1cf786717d7f	HBM748.GPDM.692	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
489a9c1c01dcacb035ad1c71acf800d8	HBM276.ZMTV.784	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
a6a2fca893c7fd1b278ae8d018d28309	HBM695.BJZM.557	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
af8e5c3a7f66a105e8e19aba8a6fc6e3	HBM348.TLKL.662	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
48ca66f487e345342eda4972e0d639c6	HBM569.KMPP.778	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
43326f3efb14c4f5f0a0b04bf1ab37d8	HBM793.KFWG.238	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
02bd0196bab8c3978693d63539269700	HBM864.HFST.567	Published	False	MS	Stanford TMC	
e957018ade5a1586060ee5bc3defa1b9	HBM224.DLMP.923	Published	False	MS	Stanford TMC	
0d15ee98a8fd0aacac6f43197ca1fb15	HBM498.BDMM.362	Published	False	MS	Stanford TMC	
02a48d4d05c08260d905fef8139746d4	HBM462.KVWC.334	Published	False	MS	Stanford TMC	
ea48629bd9ddbf461f2e746c6a0b9ce3	HBM498.KXMR.565	Published	False	MS	Stanford TMC	
f92a933da30d4bb3a4f8d031f2bc5d3d	HBM873.RGWW.444	Published	False	MS	Stanford TMC	
74a2deca3ac29b45392d7e2e39c2024e	HBM233.DDWS.858	Published	False	MS	Stanford TMC	
802dd34d3d3a8437479668f0a1fd4477	HBM953.VVQN.686	Published	False	MS	Stanford TMC	
b6ca91549e0e78caeb56201a88469efb	HBM322.RKXM.874	Published	False	LC-MS	Stanford TMC	
523965a112c67320c13745524daf49bf	HBM662.GPFP.539	Published	False	LC-MS	Stanford TMC	
a623ff25be3a93a7c0359b4d5e24a599	HBM657.XWTH.877	Published	False	LC-MS	Stanford TMC	
7f9f50e179d33f10461676e957b32d4f	HBM436.VWQC.266	Published	False	LC-MS	Stanford TMC	
93a7f14138e7da424eee938e1f0f00d8	HBM545.BLFV.957	Published	False	LC-MS	Stanford TMC	
78c3b443b34f58b6814d7e42cf79ffb0	HBM833.MJCB.275	Published	False	LC-MS	Stanford TMC	
9e05a10aada2453e65d31cb15d1fc8a0	HBM964.SWGQ.824	Published	False	LC-MS	Stanford TMC	
02bb10b41609c23409b77be427e4dc45	HBM247.RNRR.586	Published	False	LC-MS	Stanford TMC	
6b0c3cc833e16488c5fe51ec2adbef17	HBM793.VCPJ.246	Published	False	LC-MS	Stanford TMC	
b449bd94ba1498ba8501d419eb985f51	HBM786.DFVF.754	Published	False	LC-MS	Stanford TMC	
5ce0c7057fc4368eb4e702533ca12d22	HBM363.HBGD.568	Published	False	LC-MS	Stanford TMC	
70a7c1ca60b687b780de65f155a14cce	HBM472.RGBR.794	Published	False	LC-MS	Stanford TMC	
5b6a0834ae89df3ddc5a09d28dcd2226	HBM767.KLJT.878	Published	False	LC-MS	Stanford TMC	
86c5f68ae891b72357791a0de0a3308a	HBM384.KHNQ.598	Published	False	LC-MS	Stanford TMC	
8ce03670137bd0f4e11fc66295254ccd	HBM585.HDBX.937	Published	False	LC-MS	Stanford TMC	
189175f177efe332555ccae3f6268249	HBM887.VLVK.246	Published	False	LC-MS	Stanford TMC	
688efaab879cf2a0566d1d1fe2ca663a	HBM875.HTJL.927	Published	False	LC-MS	Stanford TMC	
78995cc692cd03dbefc0c9bd54551c1b	HBM268.XTHS.738	Published	False	LC-MS	Stanford TMC	
acf990fda01d0779884c62ce921a7494	HBM528.JBWT.682	Published	False	LC-MS	Stanford TMC	
5192f045867ce517d4c2d98b4d6288ee	HBM693.GQNV.772	Published	False	LC-MS	Stanford TMC	
1d266e247805145bc11d18723921d243	HBM476.KPZR.337	Published	False	LC-MS	Stanford TMC	
13fe014db62885655da9fa80535f6e64	HBM447.RHLH.225	Published	False	LC-MS	Stanford TMC	
dba94653e55bd0bee91458f5069e5854	HBM522.KSXQ.785	Published	False	LC-MS	Stanford TMC	
400557a6eaa81a53f225099d591044a7	HBM678.RQXR.362	Published	False	LC-MS	Stanford TMC	
d973a70493040d827b48c0507e8583d9	HBM582.WMNG.697	Published	False	LC-MS	Stanford TMC	
24ae71286797caf4cafb34107ca59c69	HBM458.HGWZ.997	Published	False	LC-MS	Stanford TMC	
d66100e0c60a2006149a7ae25ceb9976	HBM587.SCQP.845	Published	False	LC-MS	Stanford TMC	
021da50cc5ac86fa2f8e922c9057cff4	HBM895.DDXX.282	Published	False	LC-MS	Stanford TMC	
57f5dac52b0f95c95d231092678fe3f2	HBM427.ZHQM.724	Published	False	LC-MS	Stanford TMC	
b3f41a275f19a0ab14ecfedd6e36e8d4	HBM472.JBTD.782	Published	False	LC-MS	Stanford TMC	
9b0f3151cf989d11800680eab120541a	HBM935.SFGK.683	Published	False	LC-MS	Stanford TMC	
b3cd200b6f7a9061e8b7bd6042d63bd3	HBM947.XPXC.788	Published	False	LC-MS	Stanford TMC	
d83c1b1f194bfd33a8f0110e1b9e8ab9	HBM277.WQXZ.332	Published	False	TMT-LC-MS	Stanford TMC	
d7fa7f03af4d8ee669d57c57209393bb	HBM477.MNQW.845	Published	False	TMT-LC-MS	Stanford TMC	
5b77e41cae48f02ba8bc358795a078b4	HBM264.LNQW.373	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
ab27f3bda035e68b6df9edd84a860d9b	HBM234.FFHQ.425	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
36cfbc4e95abbfa9c43ccbc7d9951950	HBM344.HKXT.423	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
96cf9f5d33a48e7e61e1ee00ad282b8a	HBM952.RNFS.983	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
9e9ccb2dd633440df0b8ec966f28edb6	HBM787.FMCW.347	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
2c00130ea77e93aaaf7362b566bc454e	HBM355.VDXT.245	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
b699132d500b27addfe1349729129121	HBM668.JLFW.397	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
e97f07695e7c14e25caea0ebf54870c7	HBM938.FRHG.524	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
9d5698266ed4f019a7dbe5dae224a293	HBM449.SKWJ.362	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
e075fde11ad2d20a7e164744001a40ab	HBM829.WPMT.279	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
9c4fa632bd097331cd36cdee6af3882f	HBM435.MKRV.485	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
15ec310a304e1d4891cd33f4bc4cb197	HBM726.VXBQ.393	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
a6a2fca893c7fd1b278ae8d018d28309	HBM695.BJZM.557	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
af8e5c3a7f66a105e8e19aba8a6fc6e3	HBM348.TLKL.662	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
48ca66f487e345342eda4972e0d639c6	HBM569.KMPP.778	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
43326f3efb14c4f5f0a0b04bf1ab37d8	HBM793.KFWG.238	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
1789590e753b67b472fd1cf786717d7f	HBM748.GPDM.692	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
489a9c1c01dcacb035ad1c71acf800d8	HBM276.ZMTV.784	Published	False	LC-MS Bottom-Up	Vanderbilt TMC	
9e8ae39dfdcd3d41495d860d6fa7629e	HBM984.PSPF.676	Published	False	LC-MS_top_down	Northwestern RTI	
b858e7c5df8194edc914fec6c3d2d941	HBM446.BSSN.562	Published	False	LC-MS_top_down	Northwestern RTI	
7f1fd7b9c8c3745fcab037a2fa37f5b9	HBM232.VMCT.877	Published	False	LC-MS_top_down	Northwestern RTI	
b4aff6dc9852255b800786759291ec51	HBM755.LRFS.688	Published	False	LC-MS_top_down	Northwestern RTI	
d7abd52f93203c91a63bd9060e1b3012	HBM857.DKPM.277	Published	False	LC-MS_top_down	Northwestern RTI	
806189553bd5de42facdc178f9727f45	HBM454.BNCC.556	Published	False	LC-MS_top_down	Northwestern RTI	
d1e29bf7808a8daf6be8f555cd24eb9f	HBM348.TWWB.352	Published	False	LC-MS_top_down	Northwestern RTI	
e2b14765979a7ce3739ef351206c6b9c	HBM247.LBFP.935	Published	False	LC-MS_top_down	Northwestern RTI	
61df0bd2e6ac362380910bec92890f00	HBM454.FVCQ.632	Published	False	LC-MS_top_down	Northwestern RTI	
94a8518b5fe7fa57cebaf362e716bb0b	HBM648.QVGL.995	Published	False	LC-MS_top_down	Northwestern RTI	
9e8ae39dfdcd3d41495d860d6fa7629e	HBM984.PSPF.676	Published	False	LC-MS_top_down	Northwestern RTI	
b858e7c5df8194edc914fec6c3d2d941	HBM446.BSSN.562	Published	False	LC-MS_top_down	Northwestern RTI	
b4aff6dc9852255b800786759291ec51	HBM755.LRFS.688	Published	False	LC-MS_top_down	Northwestern RTI	
7f1fd7b9c8c3745fcab037a2fa37f5b9	HBM232.VMCT.877	Published	False	LC-MS_top_down	Northwestern RTI	
d7abd52f93203c91a63bd9060e1b3012	HBM857.DKPM.277	Published	False	LC-MS_top_down	Northwestern RTI	
d1e29bf7808a8daf6be8f555cd24eb9f	HBM348.TWWB.352	Published	False	LC-MS_top_down	Northwestern RTI	
806189553bd5de42facdc178f9727f45	HBM454.BNCC.556	Published	False	LC-MS_top_down	Northwestern RTI	
e2b14765979a7ce3739ef351206c6b9c	HBM247.LBFP.935	Published	False	LC-MS_top_down	Northwestern RTI	
61df0bd2e6ac362380910bec92890f00	HBM454.FVCQ.632	Published	False	LC-MS_top_down	Northwestern RTI	
94a8518b5fe7fa57cebaf362e716bb0b	HBM648.QVGL.995	Published	False	LC-MS_top_down	Northwestern RTI	
